,id,size,generation,fitness.min,fitness.l_quartile,fitness.median,fitness.u_quartile,fitness.max
2293,400:005,400,43,3.0,5.0,5.0,6.0,8.0
2294,400:005,400,44,2.0,5.0,6.0,6.0,8.0
2295,400:005,400,45,2.0,5.0,6.0,6.0,8.0
2296,400:005,400,46,3.0,5.0,6.0,6.0,8.0
2297,400:005,400,47,4.0,5.0,6.0,6.0,8.0
2298,400:005,400,48,4.0,6.0,6.0,6.0,7.0
2299,400:005,400,49,2.0,6.0,6.0,6.0,7.0
2300,400:006,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2301,400:006,400,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2302,400:006,400,2,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,4.0
2303,400:006,400,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,4.0
2304,400:006,400,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,4.0
2305,400:006,400,5,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,5.0
2306,400:006,400,6,2.220446049250313e-16,1.0000000000000002,2.0,3.0,5.0
2307,400:006,400,7,2.220446049250313e-16,1.0000000000000002,2.0,3.0,6.0
2308,400:006,400,8,2.220446049250313e-16,1.0000000000000002,3.0,4.0,6.0
2309,400:006,400,9,2.220446049250313e-16,2.0,3.0,4.0,7.0
2310,400:006,400,10,2.220446049250313e-16,2.0,4.0,5.0,8.0
2311,400:006,400,11,1.0000000000000002,3.0,4.0,5.0,8.0
2312,400:006,400,12,2.220446049250313e-16,3.0,4.0,5.0,8.0
2313,400:006,400,13,1.0000000000000002,4.0,5.0,6.0,8.0
2314,400:006,400,14,2.0,4.0,5.0,7.0,8.0
2315,400:006,400,15,2.0,5.0,6.0,7.0,8.0
2316,400:006,400,16,2.0,5.0,6.0,7.0,8.0
2317,400:006,400,17,3.0,5.0,6.0,7.0,8.0
2318,400:006,400,18,2.0,5.0,6.5,7.0,8.0
2319,400:006,400,19,3.0,6.0,6.5,7.0,8.0
2320,400:006,400,20,3.0,6.0,6.5,7.0,8.0
2321,400:006,400,21,3.0,6.0,7.0,7.0,8.0
2322,400:006,400,22,3.0,6.0,7.0,7.0,8.0
2323,400:006,400,23,3.0,6.0,7.0,8.0,9.0
2324,400:006,400,24,2.0,6.0,7.0,8.0,9.0
2325,400:006,400,25,2.0,6.0,7.0,8.0,9.0
2326,400:006,400,26,2.0,6.0,7.0,8.0,8.0
2327,400:006,400,27,2.0,6.0,7.0,8.0,9.0
2328,400:006,400,28,2.0,6.0,7.0,8.0,8.0
2329,400:006,400,29,3.0,7.0,7.0,8.0,8.0
2330,400:006,400,30,3.0,7.0,7.0,8.0,9.0
2331,400:006,400,31,3.0,7.0,7.5,8.0,9.0
2332,400:006,400,32,4.0,7.0,8.0,8.0,9.0
2333,400:006,400,33,2.0,7.0,8.0,8.0,9.0
2334,400:006,400,34,4.0,7.0,8.0,8.0,9.0
2335,400:006,400,35,4.0,7.0,8.0,8.0,9.0
2336,400:006,400,36,4.0,7.0,8.0,8.0,9.0
2337,400:006,400,37,3.0,7.0,8.0,8.0,9.0
2338,400:006,400,38,2.0,7.0,8.0,8.0,9.0
2339,400:006,400,39,2.0,7.0,8.0,8.0,9.0
2340,400:006,400,40,2.0,7.0,8.0,8.0,9.0
2341,400:006,400,41,2.0,7.0,8.0,8.0,9.0
2342,400:006,400,42,2.0,8.0,8.0,8.0,9.0
2343,400:006,400,43,5.0,8.0,8.0,8.0,11.0
2344,400:006,400,44,2.0,8.0,8.0,8.0,9.0
2345,400:006,400,45,3.0,8.0,8.0,8.0,9.0
2346,400:006,400,46,3.0,8.0,8.0,8.0,9.0
2347,400:006,400,47,4.0,8.0,8.0,9.0,10.0
2348,400:006,400,48,4.0,8.0,8.0,9.0,10.0
2349,400:006,400,49,2.0,8.0,8.0,9.0,10.0
2350,400:007,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5.0
2351,400:007,400,1,2.220446049250313e-16,2.220446049250313e-16,0.5000000000000002,1.0000000000000002,5.0
2352,400:007,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,5.0
2353,400:007,400,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0,5.0
2354,400:007,400,4,2.220446049250313e-16,1.0000000000000002,3.0,4.0,5.0
2355,400:007,400,5,2.220446049250313e-16,1.0000000000000002,4.0,5.0,6.0
2356,400:007,400,6,2.220446049250313e-16,2.0,4.0,5.0,5.0
2357,400:007,400,7,2.220446049250313e-16,2.0,4.0,5.0,5.0
2358,400:007,400,8,1.0000000000000002,3.0,5.0,5.0,5.0
2359,400:007,400,9,1.0000000000000002,4.0,5.0,5.0,5.0
2360,400:007,400,10,2.0,5.0,5.0,5.0,5.0
2361,400:007,400,11,2.0,5.0,5.0,5.0,5.0
2362,400:007,400,12,3.0,5.0,5.0,5.0,5.0
2363,400:007,400,13,1.0000000000000002,5.0,5.0,5.0,5.0
2364,400:007,400,14,2.0,5.0,5.0,5.0,5.0
2365,400:007,400,15,2.0,5.0,5.0,5.0,5.0
2366,400:007,400,16,2.0,5.0,5.0,5.0,5.0
2367,400:007,400,17,2.0,5.0,5.0,5.0,5.0
2368,400:007,400,18,2.0,5.0,5.0,5.0,6.0
2369,400:007,400,19,2.0,5.0,5.0,5.0,6.0
2370,400:007,400,20,2.0,5.0,5.0,5.0,6.0
2371,400:007,400,21,2.0,5.0,5.0,5.0,6.0
2372,400:007,400,22,2.0,5.0,5.0,5.0,6.0
2373,400:007,400,23,2.0,5.0,5.0,5.0,6.0
2374,400:007,400,24,3.0,5.0,5.0,5.0,6.0
2375,400:007,400,25,3.0,5.0,5.0,5.0,6.0
2376,400:007,400,26,3.0,5.0,5.0,5.0,6.0
2377,400:007,400,27,2.0,5.0,5.0,5.0,6.0
2378,400:007,400,28,2.0,5.0,5.0,5.0,6.0
2379,400:007,400,29,1.0000000000000002,5.0,5.0,5.0,6.0
2380,400:007,400,30,2.0,5.0,5.0,5.0,6.0
2381,400:007,400,31,2.0,5.0,5.0,5.0,6.0
2382,400:007,400,32,2.0,5.0,5.0,5.0,6.0
2383,400:007,400,33,2.0,5.0,5.0,5.0,6.0
2384,400:007,400,34,2.0,5.0,5.0,5.0,6.0
2385,400:007,400,35,2.0,5.0,5.0,5.0,6.0
2386,400:007,400,36,2.0,5.0,5.0,5.0,6.0
2387,400:007,400,37,2.0,5.0,5.0,5.0,6.0
2388,400:007,400,38,2.0,5.0,5.0,5.0,6.0
2389,400:007,400,39,2.0,4.5,5.0,5.0,6.0
2390,400:007,400,40,2.0,5.0,5.0,5.0,6.0
2391,400:007,400,41,1.0000000000000002,4.0,5.0,5.0,6.0
2392,400:007,400,42,2.0,4.0,5.0,5.0,6.0
2393,400:007,400,43,2.0,5.0,5.0,5.0,6.0
2394,400:007,400,44,2.0,5.0,5.0,5.0,6.0
2395,400:007,400,45,1.0000000000000002,5.0,5.0,5.0,6.0
2396,400:007,400,46,1.0000000000000002,5.0,5.0,5.0,6.0
2397,400:007,400,47,3.0,5.0,5.0,6.0,7.0
2398,400:007,400,48,2.0,5.0,5.0,6.0,7.0
2399,400:007,400,49,2.0,5.0,5.0,6.0,7.0
2400,400:008,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2401,400:008,400,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2402,400:008,400,2,2.220446049250313e-16,2.220446049250313e-16,0.5000000000000002,1.0000000000000002,3.0
2403,400:008,400,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2404,400:008,400,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.5,3.0
2405,400:008,400,5,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,4.0
2406,400:008,400,6,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,4.0
2407,400:008,400,7,2.220446049250313e-16,1.0000000000000002,2.0,2.0,4.0
2408,400:008,400,8,2.220446049250313e-16,1.0000000000000002,2.0,3.0,5.0
2409,400:008,400,9,1.0000000000000002,2.0,3.0,4.0,5.0
2410,400:008,400,10,2.220446049250313e-16,2.0,3.0,4.0,5.0
2411,400:008,400,11,2.220446049250313e-16,3.0,4.0,4.0,5.0
2412,400:008,400,12,2.220446049250313e-16,3.0,4.0,4.0,5.0
2413,400:008,400,13,2.220446049250313e-16,3.0,4.0,4.0,6.0
2414,400:008,400,14,1.0000000000000002,3.5,4.0,4.0,5.0
2415,400:008,400,15,2.0,4.0,4.0,4.0,5.0
2416,400:008,400,16,1.0000000000000002,4.0,4.0,4.0,6.0
2417,400:008,400,17,2.0,4.0,4.0,4.0,6.0
2418,400:008,400,18,2.0,4.0,4.0,4.0,6.0
2419,400:008,400,19,2.0,4.0,4.0,5.0,5.0
2420,400:008,400,20,2.0,4.0,4.0,4.0,5.0
2421,400:008,400,21,2.0,4.0,4.0,4.0,6.0
2422,400:008,400,22,2.0,4.0,4.0,5.0,6.0
2423,400:008,400,23,2.0,4.0,4.0,5.0,7.0
2424,400:008,400,24,2.0,4.0,4.0,5.0,6.0
2425,400:008,400,25,2.0,4.0,4.0,5.0,7.0
2426,400:008,400,26,2.0,4.0,4.0,5.0,6.0
2427,400:008,400,27,2.0,4.0,4.0,5.0,8.0
2428,400:008,400,28,2.0,4.0,4.0,5.0,8.0
2429,400:008,400,29,1.0000000000000002,4.0,5.0,6.0,8.0
2430,400:008,400,30,1.0000000000000002,4.0,5.0,5.5,8.0
2431,400:008,400,31,3.0,5.0,5.0,7.0,8.0
2432,400:008,400,32,1.0000000000000002,5.0,5.0,7.0,9.0
2433,400:008,400,33,1.0000000000000002,5.0,6.0,7.0,8.0
2434,400:008,400,34,2.220446049250313e-16,5.0,6.0,7.0,8.0
2435,400:008,400,35,4.0,6.0,7.0,7.0,8.0
2436,400:008,400,36,3.0,5.0,7.0,7.0,8.0
2437,400:008,400,37,4.0,6.0,7.0,7.0,8.0
2438,400:008,400,38,3.0,6.0,7.0,7.0,8.0
2439,400:008,400,39,3.0,7.0,7.0,7.0,8.0
2440,400:008,400,40,4.0,7.0,7.0,7.0,8.0
2441,400:008,400,41,3.0,7.0,7.0,7.0,8.0
2442,400:008,400,42,1.0000000000000002,7.0,7.0,7.0,8.0
2443,400:008,400,43,1.0000000000000002,7.0,7.0,7.0,9.0
2444,400:008,400,44,2.0,7.0,7.0,8.0,8.0
2445,400:008,400,45,4.0,7.0,7.0,7.0,8.0
2446,400:008,400,46,3.0,7.0,7.0,7.5,8.0
2447,400:008,400,47,1.0000000000000002,7.0,7.0,8.0,8.0
2448,400:008,400,48,2.0,7.0,7.0,8.0,8.0
2449,400:008,400,49,2.0,7.0,7.0,8.0,8.0
2450,400:009,400,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2451,400:009,400,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2452,400:009,400,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2453,400:009,400,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2454,400:009,400,4,2.220446049250313e-16,1.0000000000000002,2.0,2.0,4.0
2455,400:009,400,5,2.220446049250313e-16,1.0000000000000002,2.0,3.0,5.0
2456,400:009,400,6,2.220446049250313e-16,2.0,2.0,3.0,5.0
2457,400:009,400,7,2.220446049250313e-16,2.0,3.0,4.0,7.0
2458,400:009,400,8,2.220446049250313e-16,2.0,3.0,4.0,7.0
2459,400:009,400,9,1.0000000000000002,3.0,3.5,4.0,7.0
2460,400:009,400,10,2.0,3.0,4.0,4.0,8.0
2461,400:009,400,11,1.0000000000000002,3.0,4.0,4.0,8.0
2462,400:009,400,12,1.0000000000000002,3.0,4.0,4.0,8.0
2463,400:009,400,13,2.0,3.0,4.0,5.0,7.0
2464,400:009,400,14,2.0,4.0,4.0,5.0,8.0
2465,400:009,400,15,2.0,4.0,4.0,5.0,8.0
2466,400:009,400,16,1.0000000000000002,4.0,5.0,6.0,8.0
2467,400:009,400,17,1.0000000000000002,4.0,5.0,6.0,9.0
2468,400:009,400,18,2.0,4.0,5.0,7.0,9.0
2469,400:009,400,19,2.0,4.0,5.5,7.0,9.0
2470,400:009,400,20,2.0,4.0,6.0,7.0,9.0
2471,400:009,400,21,2.0,4.5,6.0,7.0,9.0
2472,400:009,400,22,2.0,6.0,7.0,8.0,9.0
2473,400:009,400,23,3.0,6.0,7.0,8.0,10.0
2474,400:009,400,24,2.0,6.0,7.0,8.0,10.0
2475,400:009,400,25,2.0,6.0,7.0,9.0,10.0
2476,400:009,400,26,5.0,7.0,8.0,9.0,10.0
2477,400:009,400,27,5.0,7.0,8.0,9.0,10.0
2478,400:009,400,28,5.0,7.0,8.0,9.0,10.0
2479,400:009,400,29,4.0,7.5,8.0,9.0,10.0
2480,400:009,400,30,4.0,7.0,8.0,9.0,10.0
2481,400:009,400,31,5.0,8.0,8.0,9.0,10.0
2482,400:009,400,32,4.0,7.0,8.0,9.0,10.0
2483,400:009,400,33,3.0,7.0,8.0,9.0,10.0
2484,400:009,400,34,3.0,7.0,8.0,9.0,10.0
2485,400:009,400,35,3.0,7.0,8.0,9.0,10.0
2486,400:009,400,36,3.0,8.0,8.0,9.0,10.0
2487,400:009,400,37,4.0,8.0,8.0,9.0,10.0
2488,400:009,400,38,4.0,7.0,8.0,9.0,10.0
2489,400:009,400,39,4.0,7.0,8.0,9.0,10.0
2490,400:009,400,40,3.0,7.0,8.0,9.0,10.0
2491,400:009,400,41,5.0,7.0,8.0,9.0,10.0
2492,400:009,400,42,3.0,7.0,8.0,9.0,10.0
2493,400:009,400,43,4.0,7.0,8.0,9.0,10.0
2494,400:009,400,44,4.0,7.0,8.0,9.0,10.0
2495,400:009,400,45,4.0,8.0,9.0,10.0,10.0
2496,400:009,400,46,4.0,8.0,9.0,9.0,10.0
2497,400:009,400,47,4.0,7.5,9.0,9.0,10.0
2498,400:009,400,48,4.0,8.0,9.0,9.0,10.0
2499,400:009,400,49,4.0,8.0,9.0,9.0,10.0
2500,500:000,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2501,500:000,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2502,500:000,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.5,4.0
2503,500:000,500,3,2.220446049250313e-16,0.5000000000000002,1.0000000000000002,2.0,4.0
2504,500:000,500,4,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
2505,500:000,500,5,2.220446049250313e-16,2.0,3.0,3.0,5.0
2506,500:000,500,6,2.220446049250313e-16,2.0,3.0,4.0,5.0
2507,500:000,500,7,2.220446049250313e-16,2.5,3.0,4.0,5.0
2508,500:000,500,8,1.0000000000000002,3.0,3.0,4.0,5.0
2509,500:000,500,9,2.220446049250313e-16,3.0,4.0,4.0,5.0
2510,500:000,500,10,2.220446049250313e-16,3.0,4.0,4.0,7.0
2511,500:000,500,11,1.0000000000000002,3.0,4.0,5.0,7.0
2512,500:000,500,12,1.0000000000000002,4.0,4.0,5.0,6.0
2513,500:000,500,13,1.0000000000000002,4.0,4.0,5.0,6.0
2514,500:000,500,14,1.0000000000000002,4.0,5.0,5.0,7.0
2515,500:000,500,15,2.0,4.0,5.0,6.0,7.0
2516,500:000,500,16,2.0,4.0,5.0,5.0,6.0
2517,500:000,500,17,1.0000000000000002,4.0,5.0,5.5,7.0
2518,500:000,500,18,1.0000000000000002,4.0,5.0,6.0,7.0
2519,500:000,500,19,2.0,4.0,5.0,6.0,7.0
2520,500:000,500,20,1.0000000000000002,4.0,5.0,6.0,7.0
2521,500:000,500,21,1.0000000000000002,5.0,5.0,6.0,7.0
2522,500:000,500,22,2.0,5.0,5.0,6.0,7.0
2523,500:000,500,23,1.0000000000000002,5.0,6.0,6.0,7.0
2524,500:000,500,24,1.0000000000000002,5.0,6.0,6.0,7.0
2525,500:000,500,25,3.0,5.0,6.0,6.0,7.0
2526,500:000,500,26,2.220446049250313e-16,5.0,6.0,6.0,7.0
2527,500:000,500,27,2.0,5.0,6.0,6.0,7.0
2528,500:000,500,28,2.0,5.0,6.0,6.0,7.0
2529,500:000,500,29,3.0,5.0,6.0,6.0,7.0
2530,500:000,500,30,2.0,5.0,6.0,6.0,7.0
2531,500:000,500,31,2.0,5.0,6.0,6.0,7.0
2532,500:000,500,32,1.0000000000000002,5.0,6.0,7.0,7.0
2533,500:000,500,33,2.0,6.0,6.0,7.0,7.0
2534,500:000,500,34,4.0,5.5,6.0,7.0,7.0
2535,500:000,500,35,2.0,6.0,6.0,7.0,7.0
2536,500:000,500,36,3.0,6.0,6.0,7.0,7.0
2537,500:000,500,37,3.0,6.0,6.0,7.0,7.0
2538,500:000,500,38,2.0,6.0,6.0,7.0,7.0
2539,500:000,500,39,3.0,6.0,6.0,7.0,7.0
2540,500:000,500,40,4.0,6.0,7.0,7.0,7.0
2541,500:000,500,41,4.0,6.0,6.0,7.0,7.0
2542,500:000,500,42,3.0,6.0,7.0,7.0,7.0
2543,500:000,500,43,4.0,6.0,7.0,7.0,7.0
2544,500:000,500,44,3.0,6.0,7.0,7.0,7.0
2545,500:000,500,45,1.0000000000000002,6.0,7.0,7.0,7.0
2546,500:000,500,46,3.0,6.0,7.0,7.0,7.0
2547,500:000,500,47,3.0,6.0,7.0,7.0,7.0
2548,500:000,500,48,2.0,6.0,7.0,7.0,7.0
2549,500:000,500,49,2.0,6.0,7.0,7.0,7.0
2550,500:001,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2551,500:001,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2552,500:001,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2553,500:001,500,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2554,500:001,500,4,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,2.0
2555,500:001,500,5,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,2.0
2556,500:001,500,6,2.220446049250313e-16,1.0000000000000002,2.0,2.0,2.0
2557,500:001,500,7,2.220446049250313e-16,1.0000000000000002,2.0,2.0,2.0
2558,500:001,500,8,2.220446049250313e-16,2.0,2.0,2.0,2.0
2559,500:001,500,9,1.0000000000000002,2.0,2.0,2.0,2.0
2560,500:001,500,10,2.220446049250313e-16,2.0,2.0,2.0,2.0
2561,500:001,500,11,2.220446049250313e-16,2.0,2.0,2.0,2.0
2562,500:001,500,12,2.220446049250313e-16,2.0,2.0,2.0,2.0
2563,500:001,500,13,2.220446049250313e-16,2.0,2.0,2.0,2.0
2564,500:001,500,14,2.220446049250313e-16,2.0,2.0,2.0,2.0
2565,500:001,500,15,2.220446049250313e-16,2.0,2.0,2.0,2.0
2566,500:001,500,16,2.220446049250313e-16,2.0,2.0,2.0,2.0
2567,500:001,500,17,2.220446049250313e-16,2.0,2.0,2.0,2.0
2568,500:001,500,18,1.0000000000000002,2.0,2.0,2.0,2.0
2569,500:001,500,19,1.0000000000000002,2.0,2.0,2.0,2.0
2570,500:001,500,20,1.0000000000000002,2.0,2.0,2.0,2.0
2571,500:001,500,21,2.220446049250313e-16,2.0,2.0,2.0,2.0
2572,500:001,500,22,1.0000000000000002,2.0,2.0,2.0,3.0
2573,500:001,500,23,1.0000000000000002,2.0,2.0,2.0,2.0
2574,500:001,500,24,1.0000000000000002,2.0,2.0,2.0,2.0
2575,500:001,500,25,2.220446049250313e-16,2.0,2.0,2.0,2.0
2576,500:001,500,26,2.220446049250313e-16,2.0,2.0,2.0,2.0
2577,500:001,500,27,2.220446049250313e-16,2.0,2.0,2.0,2.0
2578,500:001,500,28,1.0000000000000002,2.0,2.0,2.0,2.0
2579,500:001,500,29,2.220446049250313e-16,2.0,2.0,2.0,2.0
2580,500:001,500,30,2.220446049250313e-16,2.0,2.0,2.0,2.0
2581,500:001,500,31,1.0000000000000002,2.0,2.0,2.0,2.0
2582,500:001,500,32,1.0000000000000002,2.0,2.0,2.0,2.0
2583,500:001,500,33,1.0000000000000002,2.0,2.0,2.0,2.0
2584,500:001,500,34,1.0000000000000002,2.0,2.0,2.0,2.0
2585,500:001,500,35,1.0000000000000002,2.0,2.0,2.0,2.0
2586,500:001,500,36,2.220446049250313e-16,2.0,2.0,2.0,2.0
2587,500:001,500,37,1.0000000000000002,2.0,2.0,2.0,2.0
2588,500:001,500,38,1.0000000000000002,2.0,2.0,2.0,2.0
2589,500:001,500,39,2.220446049250313e-16,2.0,2.0,2.0,2.0
2590,500:001,500,40,1.0000000000000002,2.0,2.0,2.0,2.0
2591,500:001,500,41,2.220446049250313e-16,2.0,2.0,2.0,2.0
2592,500:001,500,42,2.220446049250313e-16,2.0,2.0,2.0,2.0
2593,500:001,500,43,1.0000000000000002,2.0,2.0,2.0,2.0
2594,500:001,500,44,1.0000000000000002,2.0,2.0,2.0,2.0
2595,500:001,500,45,2.220446049250313e-16,2.0,2.0,2.0,2.0
2596,500:001,500,46,1.0000000000000002,2.0,2.0,2.0,2.0
2597,500:001,500,47,1.0000000000000002,2.0,2.0,2.0,2.0
2598,500:001,500,48,1.0000000000000002,2.0,2.0,2.0,2.0
2599,500:001,500,49,1.0000000000000002,2.0,2.0,2.0,2.0
2600,500:002,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2601,500:002,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002
2602,500:002,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2603,500:002,500,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2604,500:002,500,4,2.220446049250313e-16,0.5000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
2605,500:002,500,5,2.220446049250313e-16,0.5000000000000002,1.0000000000000002,1.0000000000000002,2.0
2606,500:002,500,6,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2607,500:002,500,7,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2608,500:002,500,8,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
2609,500:002,500,9,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2610,500:002,500,10,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2611,500:002,500,11,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
2612,500:002,500,12,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
2613,500:002,500,13,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2614,500:002,500,14,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2615,500:002,500,15,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2616,500:002,500,16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2617,500:002,500,17,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2618,500:002,500,18,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2619,500:002,500,19,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2620,500:002,500,20,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2621,500:002,500,21,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2622,500:002,500,22,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2623,500:002,500,23,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
2624,500:002,500,24,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2625,500:002,500,25,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2626,500:002,500,26,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2627,500:002,500,27,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2628,500:002,500,28,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2629,500:002,500,29,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2630,500:002,500,30,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,4.0
2631,500:002,500,31,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,4.0
2632,500:002,500,32,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,4.0
2633,500:002,500,33,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2634,500:002,500,34,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0,4.0
2635,500:002,500,35,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
2636,500:002,500,36,1.0000000000000002,2.0,3.0,3.0,4.0
2637,500:002,500,37,1.0000000000000002,2.0,3.0,3.0,4.0
2638,500:002,500,38,1.0000000000000002,3.0,3.0,3.0,4.0
2639,500:002,500,39,1.0000000000000002,3.0,3.0,3.0,4.0
2640,500:002,500,40,2.220446049250313e-16,3.0,3.0,3.0,4.0
2641,500:002,500,41,1.0000000000000002,3.0,3.0,3.0,4.0
2642,500:002,500,42,1.0000000000000002,3.0,3.0,3.0,4.0
2643,500:002,500,43,1.0000000000000002,3.0,3.0,3.0,4.0
2644,500:002,500,44,1.0000000000000002,3.0,3.0,3.0,4.0
2645,500:002,500,45,3.0,3.0,3.0,4.0,4.0
2646,500:002,500,46,1.0000000000000002,3.0,3.0,4.0,4.0
2647,500:002,500,47,1.0000000000000002,3.0,3.0,4.0,5.0
2648,500:002,500,48,1.0000000000000002,3.0,3.0,4.0,4.0
2649,500:002,500,49,2.0,3.0,3.0,4.0,5.0
2650,500:003,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2651,500:003,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0
2652,500:003,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.5,2.0
2653,500:003,500,3,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,2.0
2654,500:003,500,4,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,2.0
2655,500:003,500,5,1.0000000000000002,1.0000000000000002,2.0,2.0,2.0
2656,500:003,500,6,1.0000000000000002,1.0000000000000002,2.0,2.0,3.0
2657,500:003,500,7,1.0000000000000002,2.0,2.0,2.0,3.0
2658,500:003,500,8,1.0000000000000002,2.0,2.0,2.0,2.0
2659,500:003,500,9,2.220446049250313e-16,2.0,2.0,2.0,2.0
2660,500:003,500,10,1.0000000000000002,2.0,2.0,2.0,2.0
2661,500:003,500,11,1.0000000000000002,2.0,2.0,2.0,2.0
2662,500:003,500,12,1.0000000000000002,2.0,2.0,2.0,2.0
